synopsis_plagiarism_similarity,title_length,description_length,synopsis_length,title_word_count,description_word_count,synopsis_word_count,title_sentiment,description_sentiment,synopsis_sentiment,description_readability,synopsis_readability,num_locations,rehearsal_to_shooting_days,production_duration_months,num_crew_roles,avg_crew_compensation,max_crew_compensation,pct_negotiable_crew,num_casting_roles,num_male_roles,num_female_roles,num_nonbinary_roles,gender_diversity_score,avg_casting_compensation,max_casting_compensation,pct_negotiable_casting,age_range_diversity,casting_description_sentiment,project_duration_days,project_year,project_month,project_type_id,package_type_of_user,has_major_city,is_summer_production,is_winter_production,has_director,has_assistant_director,has_child_actors,is_holiday_season,review_status
0.69,44.0,78.0,89.0,4.0,11.0,14.0,0.4767,-0.5423,0.0,32.05250000000001,57.06976190476192,3.0,14.0,5.0,5.0,28500.0,35000.0,60.0,4.0,1.0,1.0,2.0,0.625,21000.0,23000.0,50.0,3.0,0.416875,167.0,2025.0,4.0,TV,premium,True,False,False,False,False,False,False,Needs Review
0.65,32.0,175.0,82.0,3.0,25.0,13.0,0.0,0.2204,0.0,32.56000000000003,65.77512820512823,3.0,20.0,1.0,3.0,15000.0,19000.0,33.33333333333333,6.0,3.0,1.0,2.0,0.6111111111111112,28333.333333333332,40000.0,50.0,5.0,0.16066666666666665,56.0,2026.0,3.0,Documentary,basic,True,False,False,False,False,True,False,Needs Review
0.75,38.0,177.0,86.0,3.0,26.0,13.0,0.0,0.8481,0.4019,58.387769230769266,50.56057692307695,2.0,23.0,1.0,4.0,34666.666666666664,39000.0,25.0,4.0,3.0,0.0,1.0,0.375,31666.666666666668,36000.0,25.0,4.0,-0.085875,44.0,2024.0,5.0,Short Film,free,True,False,False,False,False,True,False,Needs Review
0.68,35.0,165.0,128.0,3.0,24.0,18.0,0.0,0.3134,0.5423,35.07000000000002,45.64500000000001,2.0,15.0,2.0,5.0,37000.0,37000.0,80.0,3.0,0.0,1.0,2.0,0.4444444444444444,23666.666666666668,28000.0,0.0,3.0,0.25623333333333337,76.0,2025.0,1.0,TV,premium,True,False,True,False,False,True,True,Needs Review
0.25,34.0,199.0,101.0,3.0,26.0,14.0,0.0,0.8402,0.4215,16.087769230769254,38.941190476190485,1.0,18.0,5.0,4.0,39333.333333333336,49000.0,25.0,4.0,1.0,2.0,1.0,0.625,35000.0,37000.0,50.0,2.0,0.060625,169.0,2024.0,10.0,TV,free,False,False,False,False,False,True,False,Approved
0.35,39.0,158.0,73.0,3.0,21.0,11.0,0.0,0.5574,0.0772,16.191964285714306,55.12522727272727,1.0,26.0,3.0,3.0,0.0,0.0,100.0,6.0,2.0,1.0,3.0,0.6111111111111112,27500.0,34000.0,33.33333333333333,4.0,0.23413333333333333,109.0,2025.0,12.0,Film,free,True,False,True,False,False,True,True,Approved
0.24,26.0,175.0,78.0,3.0,26.0,11.0,0.4019,0.9062,0.34,45.37238461538465,55.12522727272727,2.0,20.0,2.0,5.0,29250.0,41000.0,20.0,4.0,0.0,3.0,1.0,0.375,23000.0,27000.0,0.0,3.0,-0.02444999999999999,80.0,2025.0,4.0,Film,free,True,False,False,False,False,True,False,Approved
0.81,29.0,129.0,139.0,3.0,20.0,22.0,0.3818,0.7783,0.4404,52.018333333333345,60.95530303030304,1.0,21.0,2.0,2.0,24000.0,24000.0,50.0,6.0,1.0,2.0,3.0,0.6111111111111112,37000.0,37000.0,83.33333333333334,3.0,0.0381,85.0,2025.0,9.0,Documentary,basic,True,False,False,False,False,True,False,Rejected
1.0,27.0,96.0,80.0,3.0,17.0,14.0,0.0,0.6124,0.34,96.57745098039217,72.83000000000003,1.0,27.0,5.0,4.0,0.0,0.0,100.0,5.0,2.0,2.0,1.0,0.6399999999999999,28000.0,28000.0,80.0,4.0,0.2218,178.0,2024.0,8.0,Film,basic,False,True,False,False,False,True,False,Rejected
0.4,36.0,139.0,129.0,3.0,20.0,19.0,0.0,0.0,0.3818,30.86833333333334,41.71901315789478,1.0,27.0,4.0,4.0,0.0,0.0,100.0,3.0,1.0,1.0,1.0,0.6666666666666667,18500.0,22000.0,33.33333333333333,3.0,-0.10006666666666668,134.0,2025.0,7.0,Short Film,basic,False,True,False,False,False,True,False,Approved
0.07,42.0,120.0,120.0,4.0,20.0,19.0,0.7269,0.8442,0.4939,77.39833333333334,57.9224561403509,2.0,15.0,5.0,2.0,21000.0,21000.0,50.0,4.0,2.0,1.0,1.0,0.625,27000.0,29000.0,25.0,3.0,0.021374999999999998,160.0,2025.0,10.0,Theater,basic,True,False,False,False,False,True,False,Approved
0.16,42.0,123.0,93.0,4.0,18.0,15.0,0.0,0.6705,0.4019,47.16750000000002,60.76000000000002,2.0,24.0,1.0,4.0,47500.0,48000.0,50.0,3.0,1.0,1.0,1.0,0.6666666666666667,28500.0,32000.0,33.33333333333333,1.0,-0.0593,46.0,2024.0,6.0,Short Film,premium,True,True,False,False,False,False,False,Approved
0.64,37.0,151.0,93.0,3.0,23.0,13.0,0.0,0.5423,0.2263,50.190054347826106,1.7977884615384596,1.0,16.0,5.0,2.0,19000.0,19000.0,50.0,4.0,0.0,2.0,2.0,0.5,26333.333333333332,34000.0,25.0,3.0,0.46885,169.0,2025.0,11.0,Film,basic,False,False,False,False,False,True,True,Needs Review
0.85,29.0,118.0,123.0,3.0,17.0,19.0,0.0,0.1984,0.2363,36.85980392156864,53.4698245614035,1.0,16.0,3.0,5.0,27200.0,45000.0,0.0,5.0,4.0,1.0,0.0,0.31999999999999984,29666.666666666668,38000.0,40.0,4.0,0.018279999999999998,105.0,2025.0,6.0,TV,basic,True,True,False,False,False,True,False,Rejected
0.81,45.0,77.0,136.0,3.0,11.0,20.0,0.0,-0.4023,0.7184,47.434318181818185,43.55833333333334,3.0,28.0,4.0,3.0,15000.0,15000.0,66.66666666666666,6.0,1.0,2.0,3.0,0.6111111111111112,35000.0,38000.0,66.66666666666666,4.0,0.11478333333333333,121.0,2025.0,12.0,Short Film,basic,True,False,True,False,False,False,True,Rejected
0.92,30.0,160.0,57.0,3.0,22.0,8.0,0.5267,0.749,0.2023,39.7434090909091,23.00000000000003,1.0,14.0,1.0,4.0,30666.666666666668,46000.0,25.0,4.0,1.0,3.0,0.0,0.375,25500.0,30000.0,50.0,2.0,0.186875,38.0,2025.0,4.0,Film,free,True,False,False,False,False,True,False,Rejected
0.24,31.0,173.0,117.0,3.0,25.0,18.0,0.0,0.3612,0.8834,46.09600000000003,59.745000000000005,2.0,33.0,1.0,4.0,42000.0,42000.0,75.0,5.0,5.0,0.0,0.0,0.0,33000.0,38000.0,60.0,4.0,-0.018739999999999996,31.0,2024.0,9.0,Theater,basic,True,False,False,True,False,True,False,Approved
0.8,27.0,167.0,87.0,3.0,27.0,12.0,0.0,0.5574,-0.25,69.75400000000002,59.745000000000005,3.0,14.0,3.0,3.0,21500.0,32000.0,33.33333333333333,5.0,2.0,2.0,1.0,0.6399999999999999,23000.0,31000.0,40.0,5.0,0.1089,94.0,2025.0,4.0,TV,premium,True,False,False,False,False,True,False,Needs Review
0.89,32.0,193.0,116.0,3.0,31.0,17.0,0.0,0.7717,0.2023,75.00651612903226,56.76568627450982,3.0,17.0,4.0,2.0,31500.0,35000.0,0.0,5.0,2.0,1.0,2.0,0.6399999999999999,22750.0,29000.0,20.0,4.0,0.2872,142.0,2025.0,10.0,Film,free,True,False,False,False,False,True,False,Rejected
0.94,36.0,165.0,146.0,3.0,24.0,22.0,0.0,0.6369,-0.2732,46.86300000000003,55.12522727272727,1.0,21.0,2.0,5.0,25000.0,39000.0,60.0,6.0,2.0,3.0,1.0,0.6111111111111112,24500.0,26000.0,66.66666666666666,4.0,0.28835,78.0,2024.0,9.0,Documentary,basic,True,False,False,False,False,True,False,Rejected
0.41,36.0,168.0,132.0,3.0,26.0,19.0,0.0,0.4523,0.128,68.14930769230773,55.07690789473685,3.0,17.0,2.0,4.0,25500.0,39000.0,50.0,6.0,2.0,1.0,3.0,0.6111111111111112,26666.666666666668,33000.0,50.0,4.0,0.2139333333333333,82.0,2025.0,2.0,Documentary,premium,True,False,True,False,False,True,False,Approved
0.51,25.0,171.0,118.0,3.0,25.0,17.0,0.34,0.8658,0.5267,49.48000000000002,41.83627450980396,2.0,26.0,1.0,4.0,30500.0,33000.0,50.0,3.0,3.0,0.0,0.0,0.0,32000.0,32000.0,66.66666666666666,2.0,0.2645,51.0,2024.0,8.0,Film,basic,True,True,False,False,False,False,False,Needs Review
0.39,31.0,191.0,141.0,3.0,27.0,20.0,0.0772,0.926,-0.34,25.887333333333373,41.02000000000004,3.0,21.0,4.0,4.0,39500.0,41000.0,50.0,5.0,1.0,3.0,1.0,0.5599999999999999,27000.0,27000.0,80.0,3.0,0.08356,139.0,2025.0,7.0,Short Film,premium,True,True,False,False,False,True,False,Approved
0.42,24.0,116.0,67.0,3.0,18.0,11.0,0.0,0.1027,0.2732,51.867500000000035,85.88886363636365,1.0,14.0,2.0,4.0,27000.0,27000.0,75.0,5.0,1.0,0.0,4.0,0.31999999999999984,33000.0,33000.0,80.0,3.0,0.35324,84.0,2025.0,8.0,Short Film,free,True,False,False,False,False,True,False,Approved
0.78,24.0,154.0,82.0,3.0,22.0,14.0,0.3818,0.5859,-0.1027,39.7434090909091,90.95857142857145,2.0,20.0,1.0,4.0,0.0,0.0,100.0,3.0,1.0,2.0,0.0,0.4444444444444444,16500.0,17000.0,33.33333333333333,3.0,0.4509333333333334,44.0,2025.0,1.0,Documentary,basic,True,False,True,True,False,True,True,Needs Review
0.67,33.0,184.0,128.0,3.0,29.0,19.0,0.0,0.5574,0.296,52.16868965517244,69.39905263157897,1.0,21.0,1.0,2.0,40500.0,47000.0,0.0,3.0,1.0,1.0,1.0,0.6666666666666667,22000.0,22000.0,66.66666666666666,3.0,-0.17833333333333334,40.0,2024.0,12.0,Film,free,False,False,True,False,False,True,True,Needs Review
0.9,42.0,158.0,146.0,3.0,23.0,21.0,0.0,-0.0258,0.6077,39.155271739130455,40.36339285714291,1.0,12.0,5.0,3.0,18000.0,18000.0,66.66666666666666,6.0,2.0,1.0,3.0,0.6111111111111112,34000.0,36000.0,16.666666666666664,4.0,0.2495833333333333,161.0,2025.0,10.0,TV,premium,False,False,False,False,False,True,False,Rejected
0.61,27.0,73.0,116.0,3.0,11.0,19.0,0.0,0.7003,0.4767,62.81613636363636,62.37508771929825,3.0,10.0,4.0,2.0,14000.0,14000.0,50.0,6.0,4.0,1.0,1.0,0.5,26000.0,33000.0,50.0,3.0,0.013133333333333339,137.0,2024.0,8.0,Short Film,free,True,True,False,False,False,True,False,Needs Review
0.13,32.0,131.0,96.0,3.0,17.0,15.0,0.0,0.5574,0.25,21.93039215686275,52.58250000000001,2.0,15.0,3.0,2.0,0.0,0.0,100.0,6.0,1.0,3.0,2.0,0.6111111111111112,19000.0,19000.0,83.33333333333334,3.0,0.10016666666666667,92.0,2024.0,10.0,Theater,free,True,False,False,False,False,True,False,Approved
0.79,42.0,147.0,80.0,3.0,22.0,10.0,0.0,-0.4062,-0.296,67.77809090909093,41.02000000000004,2.0,33.0,5.0,4.0,26000.0,41000.0,25.0,3.0,1.0,0.0,2.0,0.4444444444444444,24500.0,25000.0,33.33333333333333,3.0,0.12040000000000001,171.0,2024.0,11.0,TV,premium,True,False,True,False,False,True,True,Needs Review
0.87,44.0,148.0,93.0,4.0,22.0,13.0,0.0,-0.5267,0.2732,51.27977272727273,5.006730769230813,3.0,32.0,4.0,2.0,0.0,0.0,100.0,5.0,2.0,1.0,2.0,0.6399999999999999,33000.0,33000.0,80.0,3.0,0.08154000000000002,141.0,2025.0,6.0,Theater,premium,True,True,False,False,False,True,False,Rejected
0.81,32.0,163.0,128.0,4.0,23.0,19.0,0.0,0.4939,0.4215,40.32252173913045,40.11192982456143,1.0,27.0,2.0,4.0,40000.0,42000.0,50.0,3.0,2.0,1.0,0.0,0.4444444444444444,25500.0,29000.0,33.33333333333333,1.0,0.3183666666666667,74.0,2024.0,9.0,TV,premium,True,False,False,False,False,False,False,Rejected
0.07,30.0,120.0,100.0,3.0,19.0,15.0,0.128,0.9153,0.7783,59.52953947368425,72.04000000000002,2.0,12.0,5.0,3.0,12000.0,12000.0,66.66666666666666,4.0,1.0,2.0,1.0,0.625,34500.0,40000.0,50.0,3.0,0.175,154.0,2025.0,1.0,TV,premium,True,False,True,False,False,False,True,Approved
0.83,38.0,199.0,84.0,4.0,32.0,13.0,0.0,0.9231,-0.2008,68.1515,46.2520512820513,3.0,22.0,3.0,3.0,29666.666666666668,39000.0,0.0,3.0,2.0,0.0,1.0,0.4444444444444444,32000.0,39000.0,33.33333333333333,2.0,0.258,95.0,2025.0,6.0,Film,premium,True,True,False,False,False,False,False,Rejected
0.74,38.0,136.0,106.0,4.0,19.0,15.0,0.0,0.1326,-0.296,44.564561403508776,55.12000000000003,3.0,22.0,4.0,3.0,38500.0,46000.0,33.33333333333333,6.0,1.0,2.0,3.0,0.6111111111111112,33600.0,37000.0,16.666666666666664,4.0,-0.005883333333333333,138.0,2025.0,6.0,Short Film,basic,True,True,False,False,False,True,False,Needs Review
0.67,40.0,92.0,142.0,3.0,14.0,23.0,0.0,0.802,0.3182,44.98404761904763,90.65092391304348,3.0,29.0,4.0,5.0,18666.666666666668,21000.0,40.0,6.0,1.0,3.0,2.0,0.6111111111111112,25600.0,36000.0,16.666666666666664,5.0,0.08038333333333332,149.0,2024.0,11.0,Short Film,free,True,False,True,False,False,True,True,Needs Review
0.04,31.0,184.0,106.0,3.0,26.0,17.0,0.0,0.296,0.7184,42.99820512820514,51.78921568627453,3.0,28.0,4.0,2.0,35000.0,35000.0,50.0,3.0,1.0,2.0,0.0,0.4444444444444444,38000.0,38000.0,66.66666666666666,3.0,0.03736666666666668,125.0,2024.0,11.0,Film,premium,True,False,False,False,False,True,True,Approved
0.43,35.0,166.0,140.0,3.0,27.0,21.0,0.0,0.1779,0.4939,69.75400000000002,69.62914285714288,3.0,23.0,5.0,2.0,0.0,0.0,100.0,6.0,0.0,2.0,4.0,0.4444444444444444,29400.0,37000.0,16.666666666666664,5.0,-0.019750000000000007,175.0,2024.0,8.0,Theater,premium,True,True,False,False,False,True,False,Approved
0.38,20.0,176.0,74.0,3.0,28.0,11.0,0.0,0.6249,0.25,62.165285714285744,55.12522727272727,2.0,24.0,2.0,4.0,32000.0,32000.0,75.0,3.0,0.0,2.0,1.0,0.4444444444444444,24000.0,24000.0,66.66666666666666,3.0,-0.15503333333333333,61.0,2024.0,8.0,Theater,basic,True,True,False,True,False,True,False,Approved
0.26,29.0,199.0,72.0,3.0,31.0,11.0,0.128,0.25,0.5423,56.952123655913994,47.434318181818185,2.0,18.0,5.0,4.0,17000.0,17000.0,75.0,4.0,1.0,1.0,2.0,0.625,0.0,0.0,100.0,3.0,0.23214999999999997,172.0,2025.0,5.0,Film,premium,True,False,False,False,False,True,False,Approved
0.14,37.0,131.0,65.0,4.0,20.0,10.0,0.4588,0.0,0.3612,56.248333333333335,49.48000000000002,1.0,21.0,1.0,2.0,32000.0,41000.0,0.0,6.0,3.0,0.0,3.0,0.5,24800.0,35000.0,16.666666666666664,4.0,-0.020183333333333327,48.0,2025.0,7.0,Documentary,premium,False,True,False,False,False,True,False,Approved
0.24,41.0,126.0,81.0,4.0,19.0,11.0,0.3182,0.6461,0.4019,55.07690789473685,47.434318181818185,3.0,22.0,3.0,2.0,35500.0,36000.0,0.0,6.0,1.0,3.0,2.0,0.6111111111111112,23000.0,23000.0,83.33333333333334,5.0,0.40524999999999994,92.0,2025.0,8.0,Documentary,free,True,True,False,False,False,True,False,Approved
0.67,35.0,174.0,76.0,3.0,25.0,10.0,0.4588,0.6249,0.0,39.32800000000003,25.791666666666686,1.0,18.0,3.0,4.0,34000.0,44000.0,50.0,4.0,1.0,2.0,1.0,0.625,24333.333333333332,30000.0,25.0,3.0,0.17222500000000002,99.0,2025.0,7.0,Short Film,basic,False,True,False,False,False,True,False,Needs Review
0.98,30.0,97.0,110.0,3.0,15.0,17.0,0.34,0.886,0.4939,60.76000000000002,68.15654411764709,3.0,14.0,2.0,4.0,21000.0,31000.0,25.0,3.0,1.0,0.0,2.0,0.4444444444444444,27500.0,36000.0,33.33333333333333,3.0,0.31756666666666666,81.0,2025.0,10.0,Film,premium,True,False,False,False,True,False,False,Rejected
0.81,24.0,180.0,99.0,3.0,26.0,16.0,0.4019,-0.2058,0.0,47.306730769230796,74.52166666666669,3.0,20.0,1.0,2.0,35000.0,35000.0,50.0,4.0,1.0,1.0,2.0,0.625,19666.666666666668,21000.0,25.0,3.0,0.08029999999999998,33.0,2025.0,12.0,Short Film,free,True,False,True,False,False,True,True,Rejected
0.82,29.0,125.0,132.0,3.0,18.0,18.0,0.0,0.4767,0.5423,40.94500000000002,47.16750000000002,3.0,32.0,2.0,4.0,29750.0,43000.0,0.0,5.0,0.0,5.0,0.0,0.0,25000.0,25000.0,80.0,4.0,0.36796,87.0,2024.0,10.0,Short Film,premium,True,False,False,False,False,True,False,Rejected
0.44,34.0,168.0,53.0,3.0,26.0,9.0,0.0,-0.2263,0.0,64.89546153846157,80.06750000000002,1.0,29.0,3.0,4.0,22500.0,24000.0,50.0,3.0,3.0,0.0,0.0,0.0,23500.0,24000.0,33.33333333333333,3.0,0.22036666666666668,96.0,2025.0,2.0,Short Film,premium,True,False,True,False,False,False,False,Approved
0.71,37.0,107.0,120.0,5.0,15.0,19.0,0.5267,0.4404,0.4404,21.28000000000003,71.28035087719297,2.0,30.0,3.0,2.0,28000.0,35000.0,0.0,5.0,3.0,1.0,1.0,0.5599999999999999,31500.0,32000.0,60.0,3.0,0.22346,101.0,2024.0,5.0,Short Film,premium,True,True,False,False,False,False,False,Needs Review
0.73,31.0,157.0,111.0,3.0,25.0,16.0,0.0,0.6486,0.2263,69.78400000000002,16.35916666666668,2.0,18.0,2.0,4.0,45000.0,49000.0,25.0,3.0,1.0,0.0,2.0,0.4444444444444444,0.0,0.0,100.0,3.0,0.19063333333333332,82.0,2025.0,11.0,Film,premium,True,False,False,False,False,True,True,Needs Review
0.74,26.0,92.0,87.0,3.0,14.0,14.0,0.0,0.7906,0.0,57.06976190476192,72.83000000000003,2.0,17.0,1.0,3.0,37000.0,43000.0,33.33333333333333,5.0,1.0,2.0,2.0,0.6399999999999999,24000.0,28000.0,40.0,3.0,-0.00506,45.0,2024.0,6.0,Theater,premium,True,True,False,False,False,True,False,Needs Review
0.73,37.0,114.0,72.0,4.0,19.0,11.0,0.3612,0.0,-0.6908,68.43480263157898,55.12522727272727,3.0,21.0,5.0,3.0,50000.0,50000.0,66.66666666666666,6.0,3.0,1.0,2.0,0.6111111111111112,27000.0,35000.0,50.0,3.0,0.09891666666666667,176.0,2024.0,10.0,Short Film,premium,True,False,False,False,False,True,False,Needs Review
0.41,28.0,125.0,72.0,3.0,19.0,12.0,0.0,0.25,0.0,44.564561403508776,59.745000000000005,2.0,30.0,4.0,3.0,37000.0,37000.0,66.66666666666666,5.0,3.0,1.0,1.0,0.5599999999999999,31000.0,32000.0,60.0,3.0,0.10778000000000003,137.0,2025.0,5.0,Theater,basic,True,False,False,False,False,True,False,Approved
0.08,37.0,158.0,127.0,3.0,25.0,17.0,0.0,0.5859,0.7553,63.01600000000005,26.906862745098067,3.0,32.0,5.0,5.0,28500.0,40000.0,60.0,5.0,2.0,2.0,1.0,0.6399999999999999,33000.0,34000.0,40.0,3.0,0.21336,151.0,2025.0,8.0,Theater,free,True,True,False,False,False,True,False,Approved
0.27,37.0,189.0,82.0,4.0,27.0,14.0,0.4019,0.3976,0.5994,25.887333333333373,81.24119047619048,1.0,21.0,3.0,2.0,17000.0,17000.0,50.0,6.0,3.0,2.0,1.0,0.6111111111111112,26000.0,38000.0,33.33333333333333,2.0,0.28718333333333335,100.0,2025.0,1.0,Short Film,basic,True,False,True,False,False,True,True,Approved
0.56,42.0,112.0,102.0,4.0,18.0,16.0,0.4588,0.7003,0.9081,59.745000000000005,69.23416666666668,2.0,18.0,5.0,2.0,37000.0,37000.0,50.0,3.0,2.0,1.0,0.0,0.4444444444444444,31000.0,36000.0,0.0,3.0,0.3475,159.0,2025.0,5.0,TV,basic,True,False,False,False,False,True,False,Needs Review
0.04,42.0,146.0,147.0,3.0,22.0,20.0,0.0,0.2732,0.0,60.08718181818182,18.17833333333334,2.0,24.0,2.0,4.0,35000.0,45000.0,50.0,4.0,2.0,1.0,1.0,0.625,31000.0,39000.0,50.0,3.0,0.153675,81.0,2025.0,6.0,Theater,free,True,True,False,False,False,True,False,Approved
0.22,39.0,192.0,147.0,4.0,32.0,20.0,0.4019,0.5574,0.296,75.29500000000003,36.79000000000002,3.0,25.0,5.0,5.0,29666.666666666668,39000.0,40.0,4.0,1.0,0.0,3.0,0.375,24333.333333333332,34000.0,25.0,1.0,0.188925,152.0,2025.0,7.0,TV,basic,True,True,False,False,False,True,False,Approved
0.12,22.0,152.0,95.0,3.0,23.0,15.0,0.0,0.0,0.6908,59.279420289855096,66.40000000000003,1.0,9.0,5.0,4.0,0.0,0.0,100.0,3.0,1.0,0.0,2.0,0.4444444444444444,0.0,0.0,100.0,3.0,-0.006700000000000002,170.0,2025.0,4.0,TV,basic,True,False,False,False,False,False,False,Approved
0.23,21.0,150.0,126.0,3.0,23.0,20.0,0.0,0.8934,-0.1779,68.58135869565217,52.018333333333345,3.0,21.0,4.0,5.0,40500.0,47000.0,60.0,3.0,1.0,2.0,0.0,0.4444444444444444,29000.0,29000.0,66.66666666666666,3.0,0.042666666666666665,120.0,2024.0,10.0,TV,free,True,False,False,False,False,True,False,Approved
0.19,31.0,137.0,141.0,3.0,21.0,22.0,0.0,0.765,-0.0772,64.53482142857146,52.39627272727273,1.0,22.0,1.0,5.0,32000.0,46000.0,40.0,3.0,1.0,1.0,1.0,0.6666666666666667,29500.0,34000.0,33.33333333333333,3.0,0.3874666666666666,56.0,2025.0,6.0,Documentary,premium,False,True,False,False,False,True,False,Approved
0.91,48.0,99.0,101.0,3.0,14.0,17.0,0.0,-0.4767,-0.0258,51.026904761904774,81.64803921568628,1.0,13.0,4.0,5.0,28000.0,37000.0,20.0,3.0,1.0,1.0,1.0,0.6666666666666667,31500.0,36000.0,33.33333333333333,2.0,0.09879999999999999,144.0,2025.0,11.0,TV,free,False,False,False,False,False,False,True,Rejected
0.37,30.0,102.0,140.0,3.0,15.0,22.0,0.3818,0.0,0.4019,72.04000000000002,66.66159090909093,3.0,14.0,3.0,2.0,0.0,0.0,100.0,4.0,1.0,1.0,2.0,0.625,0.0,0.0,100.0,3.0,-0.294475,105.0,2025.0,8.0,Film,premium,True,True,False,False,True,True,False,Approved
0.73,37.0,124.0,114.0,3.0,18.0,17.0,0.0,0.5574,0.6369,70.66750000000002,56.76568627450982,1.0,31.0,6.0,5.0,27500.0,43000.0,60.0,4.0,2.0,0.0,2.0,0.5,16000.0,16000.0,75.0,3.0,-0.22797499999999998,180.0,2025.0,6.0,Short Film,basic,False,True,False,False,False,True,False,Needs Review
0.91,34.0,185.0,94.0,4.0,25.0,12.0,0.4588,0.4939,-0.2023,39.32800000000003,31.545000000000016,2.0,16.0,2.0,5.0,24500.0,39000.0,20.0,3.0,0.0,2.0,1.0,0.4444444444444444,29500.0,39000.0,33.33333333333333,3.0,0.2549666666666667,71.0,2025.0,9.0,Film,premium,True,False,False,False,False,False,False,Rejected
0.11,25.0,146.0,145.0,3.0,23.0,22.0,0.0,0.1531,0.128,61.224836956521756,62.81613636363636,2.0,31.0,5.0,5.0,19500.0,29000.0,60.0,5.0,1.0,2.0,2.0,0.6399999999999999,21333.333333333332,26000.0,40.0,4.0,0.30952,175.0,2024.0,8.0,Short Film,basic,True,True,False,False,False,True,False,Approved
0.17,23.0,114.0,97.0,3.0,18.0,17.0,0.3818,-0.0258,0.6124,61.26750000000001,68.15654411764709,2.0,29.0,5.0,2.0,17000.0,17000.0,50.0,4.0,2.0,1.0,1.0,0.625,40000.0,40000.0,75.0,3.0,0.07122500000000001,154.0,2025.0,7.0,Theater,basic,True,True,False,False,False,True,False,Approved
0.29,32.0,161.0,133.0,3.0,27.0,19.0,0.4588,0.3612,0.0,63.48733333333337,44.564561403508776,2.0,19.0,5.0,4.0,34250.0,49000.0,0.0,6.0,2.0,2.0,2.0,0.6666666666666667,33666.666666666664,38000.0,50.0,3.0,0.17673333333333333,177.0,2025.0,4.0,Theater,basic,False,False,False,False,False,False,False,Approved
0.38,34.0,141.0,74.0,3.0,22.0,10.0,0.3182,0.5574,0.0,51.27977272727273,15.640000000000015,2.0,15.0,4.0,4.0,31500.0,35000.0,50.0,6.0,5.0,0.0,1.0,0.2777777777777777,23400.0,40000.0,16.666666666666664,3.0,-0.19646666666666668,142.0,2024.0,8.0,Short Film,basic,True,True,False,False,False,True,False,Approved
0.25,29.0,188.0,108.0,3.0,27.0,16.0,0.0,-0.7269,0.0,33.91708333333335,32.22166666666669,1.0,30.0,3.0,4.0,22000.0,27000.0,50.0,4.0,2.0,0.0,2.0,0.5,35000.0,37000.0,50.0,4.0,0.36505,114.0,2025.0,9.0,TV,premium,True,False,False,False,False,True,False,Approved
0.95,34.0,121.0,86.0,3.0,20.0,12.0,0.0,0.1058,0.7003,49.48000000000002,45.64500000000001,3.0,10.0,5.0,4.0,0.0,0.0,100.0,5.0,3.0,0.0,2.0,0.48,29500.0,34000.0,60.0,4.0,0.01544,154.0,2024.0,10.0,Short Film,free,True,False,False,False,False,False,False,Rejected
0.8,26.0,107.0,59.0,3.0,15.0,10.0,0.0,0.7269,0.0,38.20000000000002,74.86000000000003,3.0,20.0,2.0,4.0,25000.0,25000.0,75.0,4.0,2.0,0.0,2.0,0.5,26000.0,26000.0,75.0,3.0,-0.19872499999999998,77.0,2026.0,4.0,Short Film,premium,True,False,False,False,True,True,False,Needs Review
0.85,40.0,186.0,143.0,3.0,27.0,23.0,0.0,0.7184,-0.7351,37.050416666666706,61.224836956521756,3.0,16.0,1.0,5.0,42000.0,42000.0,80.0,6.0,1.0,4.0,1.0,0.5,25000.0,35000.0,66.66666666666666,4.0,0.21336666666666668,41.0,2025.0,4.0,TV,free,True,False,False,False,False,True,False,Rejected
0.85,34.0,195.0,58.0,3.0,30.0,8.0,0.0,-0.34,-0.4767,66.40000000000003,33.57500000000002,2.0,15.0,5.0,5.0,46000.0,46000.0,80.0,3.0,1.0,1.0,1.0,0.6666666666666667,26000.0,34000.0,33.33333333333333,2.0,0.09866666666666667,178.0,2025.0,7.0,TV,premium,True,True,False,False,False,True,False,Rejected
0.12,41.0,98.0,100.0,4.0,13.0,16.0,0.0,0.7506,0.802,37.54519230769233,63.94666666666669,1.0,19.0,3.0,4.0,0.0,0.0,100.0,5.0,1.0,4.0,0.0,0.31999999999999984,31000.0,31000.0,80.0,3.0,0.24495999999999998,115.0,2025.0,3.0,Film,free,False,False,False,False,False,True,False,Approved
0.4,41.0,186.0,127.0,4.0,25.0,20.0,0.0,0.6908,0.6369,10.987249999999989,66.40000000000003,1.0,18.0,2.0,3.0,31000.0,45000.0,33.33333333333333,6.0,2.0,1.0,3.0,0.6111111111111112,23000.0,38000.0,16.666666666666664,5.0,0.16748333333333332,77.0,2025.0,1.0,Short Film,basic,True,False,True,False,False,True,True,Approved
0.96,44.0,161.0,70.0,3.0,25.0,11.0,0.0,0.3612,0.5859,65.13125000000002,85.88886363636365,3.0,16.0,4.0,4.0,35000.0,35000.0,75.0,6.0,2.0,2.0,2.0,0.6666666666666667,28000.0,35000.0,66.66666666666666,3.0,-0.0708,129.0,2024.0,6.0,Film,basic,True,True,False,False,False,True,False,Rejected
